MsgID.GLOBAL_POSITION,1522544894.8081491,-122.3974517,37.7924799,0.0650000
MsgID.LOCAL_VELOCITY,1522544894.8081491,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522544894.8082480,-0.0522345,0.1423184,-0.0652050
MsgID.LOCAL_VELOCITY,1522544894.8082480,-0.0000043,-0.0000166,0.0000140
MsgID.GLOBAL_POSITION,1522544894.8083560,-122.3974505,37.7924806,0.0340000
MsgID.LOCAL_VELOCITY,1522544894.8083560,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522544894.8084531,0.0204137,0.2416608,-0.0347269
MsgID.LOCAL_VELOCITY,1522544894.8084531,0.0000149,0.0000029,0.0000089
MsgID.GLOBAL_POSITION,1522544894.8085580,-122.3974501,37.7924808,-0.0020000
MsgID.LOCAL_VELOCITY,1522544894.8085580,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522544894.8086550,0.0398562,0.2831587,0.0028438
MsgID.LOCAL_VELOCITY,1522544894.8086550,0.0000064,-0.0000030,0.0000066
MsgID.GLOBAL_POSITION,1522544894.8087590,-122.3974503,37.7924789,-0.0340000
MsgID.LOCAL_VELOCITY,1522544894.8087590,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522544894.8088682,-0.1639628,0.2671359,0.0349804
MsgID.LOCAL_VELOCITY,1522544894.8088682,-0.0000290,-0.0000117,-0.0000063
MsgID.STATE,1522544894.8090181,True,True
MsgID.GLOBAL_HOME,1522544894.8091409,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522544894.8092310,-122.3974484,37.7924795,-0.0650000
MsgID.LOCAL_VELOCITY,1522544894.8092310,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522544894.8093331,-0.1069200,0.4326408,0.0659010
MsgID.LOCAL_VELOCITY,1522544894.8093331,-0.0002516,-0.0006611,0.0080184
MsgID.GLOBAL_POSITION,1522544894.8094420,-122.3974500,37.7924799,-0.0750000
MsgID.LOCAL_VELOCITY,1522544894.8094420,0.0000000,0.0000000,-0.1000000
MsgID.LOCAL_POSITION,1522544894.8095429,-0.0522898,0.2935772,0.0752221
MsgID.LOCAL_VELOCITY,1522544894.8095429,0.0010538,-0.0091992,-0.1029743
MsgID.GLOBAL_POSITION,1522544894.8096499,-122.3974509,37.7924795,-0.0450000
MsgID.LOCAL_VELOCITY,1522544894.8096499,0.0000000,-0.0300000,-0.0700000
MsgID.LOCAL_POSITION,1522544894.8097689,-0.0965380,0.2136217,0.0459068
MsgID.LOCAL_VELOCITY,1522544894.8097689,0.0064845,-0.0308949,-0.0792310
MsgID.GLOBAL_POSITION,1522544894.8098750,-122.3974487,37.7924795,-0.0440000
MsgID.LOCAL_VELOCITY,1522544894.8098750,0.0100000,-0.0300000,0.0200000
MsgID.LOCAL_POSITION,1522544894.8100340,-0.1040796,0.4044046,0.0446257
MsgID.LOCAL_VELOCITY,1522544894.8100340,0.0137741,-0.0380859,0.0230899
MsgID.STATE,1522544894.8101928,True,True
MsgID.GLOBAL_HOME,1522544894.8103170,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522544894.8104041,-122.3974503,37.7924798,-0.0510000
MsgID.LOCAL_VELOCITY,1522544894.8104041,0.0100000,-0.0500000,0.1000000
MsgID.LOCAL_POSITION,1522544894.8105059,-0.0687813,0.2603361,0.0515181
MsgID.LOCAL_VELOCITY,1522544894.8105059,0.0152834,-0.0544162,0.1049197
MsgID.GLOBAL_POSITION,1522544894.8106129,-122.3974493,37.7924787,-0.0330000
MsgID.LOCAL_VELOCITY,1522544894.8106129,0.0100000,-0.0500000,0.0000000
MsgID.LOCAL_POSITION,1522544894.8107121,-0.1935869,0.3519798,0.0332904
MsgID.LOCAL_VELOCITY,1522544894.8107121,0.0140589,-0.0544493,-0.0024791
MsgID.GLOBAL_POSITION,1522544894.8108170,-122.3974492,37.7924800,-0.0220000
MsgID.LOCAL_VELOCITY,1522544894.8108170,0.0000000,0.0100000,0.0000000
MsgID.LOCAL_POSITION,1522544894.8109272,-0.0474461,0.3634330,0.0227087
MsgID.LOCAL_VELOCITY,1522544894.8109272,0.0032765,0.0100590,-0.0080710
MsgID.GLOBAL_POSITION,1522544894.8110349,-122.3974500,37.7924803,0.0070000
MsgID.LOCAL_VELOCITY,1522544894.8110349,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522544894.8111339,-0.0091752,0.2905994,-0.0075127
MsgID.LOCAL_VELOCITY,1522544894.8111339,-0.0000346,0.0000196,-0.0000050
MsgID.STATE,1522544894.9085281,True,True
MsgID.GLOBAL_HOME,1522544894.9088361,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522544894.9168060,-122.3974493,37.7924801,0.0810000
MsgID.LOCAL_VELOCITY,1522544894.9168060,0.0000000,0.0000000,-0.8700000
MsgID.LOCAL_POSITION,1522544894.9210351,-0.0374796,0.3498960,-0.0819691
MsgID.LOCAL_VELOCITY,1522544894.9210351,-0.0007737,0.0020807,-0.8784915
MsgID.GLOBAL_POSITION,1522544895.1653590,-122.3974492,37.7924801,0.5560000
MsgID.LOCAL_VELOCITY,1522544895.1653590,0.0000000,0.0000000,-2.9400000
MsgID.LOCAL_POSITION,1522544895.1718409,-0.0408558,0.3586255,-0.5568430
MsgID.LOCAL_VELOCITY,1522544895.1718409,-0.0040681,-0.0055733,-2.9438539
MsgID.GLOBAL_POSITION,1522544895.4161270,-122.3974506,37.7924789,1.5640000
MsgID.LOCAL_VELOCITY,1522544895.4161270,0.0000000,0.0000000,-4.1100000
MsgID.LOCAL_POSITION,1522544895.4203022,-0.1638274,0.2337946,-1.5644907
MsgID.LOCAL_VELOCITY,1522544895.4203022,0.0041587,-0.0089301,-4.1169538
MsgID.GLOBAL_POSITION,1522544895.6671748,-122.3974491,37.7924791,2.5750000
MsgID.LOCAL_VELOCITY,1522544895.6671748,0.0100000,0.0000000,-4.4000000
MsgID.LOCAL_POSITION,1522544895.6715679,-0.1411145,0.3663855,-2.5777187
MsgID.LOCAL_VELOCITY,1522544895.6715679,0.0117619,-0.0005888,-4.4049869
MsgID.STATE,1522544895.9081879,True,True
MsgID.GLOBAL_HOME,1522544895.9085150,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522544895.9165680,-122.3974515,37.7924801,3.7670000
MsgID.LOCAL_VELOCITY,1522544895.9165680,0.0200000,0.0000000,-4.4900000
MsgID.LOCAL_POSITION,1522544895.9207199,-0.0401386,0.1592496,-3.7677259
MsgID.LOCAL_VELOCITY,1522544895.9207199,0.0213574,-0.0040347,-4.4919634
MsgID.GLOBAL_POSITION,1522544896.1656990,-122.3974510,37.7924799,4.8020000
MsgID.LOCAL_VELOCITY,1522544896.1656990,0.0100000,0.0000000,-4.2000000
MsgID.LOCAL_POSITION,1522544896.1720231,-0.0525127,0.2010038,-4.8040991
MsgID.LOCAL_VELOCITY,1522544896.1720231,0.0118918,0.0081938,-4.2029219
MsgID.GLOBAL_POSITION,1522544896.4170671,-122.3974490,37.7924796,5.5220000
MsgID.LOCAL_VELOCITY,1522544896.4170671,0.0100000,0.0000000,-1.4000000
MsgID.LOCAL_POSITION,1522544896.4211981,-0.0935099,0.3765336,-5.5226617
MsgID.LOCAL_VELOCITY,1522544896.4211981,0.0111253,0.0076656,-1.4030080
MsgID.GLOBAL_POSITION,1522544896.6675611,-122.3974507,37.7924789,5.5500000
MsgID.LOCAL_VELOCITY,1522544896.6675611,0.0100000,0.0000000,0.8900000
MsgID.LOCAL_POSITION,1522544896.6719830,-0.1698723,0.2238053,-5.5494981
MsgID.LOCAL_VELOCITY,1522544896.6719830,0.0110112,0.0017982,0.8962595
MsgID.STATE,1522544896.9084001,True,True
MsgID.GLOBAL_HOME,1522544896.9087160,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522544896.9167171,-122.3974517,37.7924804,5.0940000
MsgID.LOCAL_VELOCITY,1522544896.9167171,0.0900000,-0.6900000,1.9500000
MsgID.LOCAL_POSITION,1522544896.9210849,0.0001975,0.1382818,-5.0946856
MsgID.LOCAL_VELOCITY,1522544896.9210849,0.0935431,-0.6980910,1.9547905
MsgID.GLOBAL_POSITION,1522544897.1657751,-122.3974537,37.7924807,4.7850000
MsgID.LOCAL_VELOCITY,1522544897.1657751,0.0500000,-1.8500000,0.2100000
MsgID.LOCAL_POSITION,1522544897.1722910,0.0336835,-0.0440496,-4.7847347
MsgID.LOCAL_VELOCITY,1522544897.1722910,0.0509023,-1.8571434,0.1998180
MsgID.GLOBAL_POSITION,1522544897.4164858,-122.3974594,37.7924808,4.9210000
MsgID.LOCAL_VELOCITY,1522544897.4164858,0.3600000,-2.3900000,-0.8500000
MsgID.LOCAL_POSITION,1522544897.4206040,0.0398864,-0.5422739,-4.9216890
MsgID.LOCAL_VELOCITY,1522544897.4206040,0.3640799,-2.3922951,-0.8518046
MsgID.GLOBAL_POSITION,1522544897.6671181,-122.3974679,37.7924823,5.0200000
MsgID.LOCAL_VELOCITY,1522544897.6671181,1.0300000,-2.7300000,-0.0300000
MsgID.LOCAL_POSITION,1522544897.6715291,0.2133547,-1.3029718,-5.0210156
MsgID.LOCAL_VELOCITY,1522544897.6715291,1.0412314,-2.7333105,-0.0317466
MsgID.STATE,1522544897.9098539,True,True
MsgID.GLOBAL_HOME,1522544897.9101250,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522544897.9160352,-122.3974758,37.7924870,4.9700000
MsgID.LOCAL_VELOCITY,1522544897.9160352,1.9400000,-3.2800000,0.2600000
MsgID.LOCAL_POSITION,1522544897.9223580,0.7349130,-2.0029216,-4.9708409
MsgID.LOCAL_VELOCITY,1522544897.9223580,1.9485189,-3.2830560,0.2609260
MsgID.GLOBAL_POSITION,1522544898.1672430,-122.3974859,37.7924915,4.9580000
MsgID.LOCAL_VELOCITY,1522544898.1672430,2.8700000,-3.8900000,0.0000000
MsgID.LOCAL_POSITION,1522544898.1717551,1.2408489,-2.9138894,-4.9582667
MsgID.LOCAL_VELOCITY,1522544898.1717551,2.8882415,-3.9043448,0.0033336
MsgID.GLOBAL_POSITION,1522544898.4160509,-122.3975006,37.7924985,4.9810000
MsgID.LOCAL_VELOCITY,1522544898.4160509,3.7600000,-4.4200000,0.0800000
MsgID.LOCAL_POSITION,1522544898.4224708,2.0075691,-4.2043557,-4.9811525
MsgID.LOCAL_VELOCITY,1522544898.4224708,3.7635643,-4.4286551,0.0887969
MsgID.GLOBAL_POSITION,1522544898.6672101,-122.3975128,37.7925076,4.9830000
MsgID.LOCAL_VELOCITY,1522544898.6672101,4.5100000,-4.8400000,0.1400000
MsgID.LOCAL_POSITION,1522544898.6716020,3.0315018,-5.3078408,-4.9834795
MsgID.LOCAL_VELOCITY,1522544898.6716020,4.5209241,-4.8494334,0.1455332
MsgID.STATE,1522544898.9084458,True,True
MsgID.GLOBAL_HOME,1522544898.9087770,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522544898.9166660,-122.3975267,37.7925206,4.9720000
MsgID.LOCAL_VELOCITY,1522544898.9166660,5.3300000,-5.3000000,0.1500000
MsgID.LOCAL_POSITION,1522544898.9208379,4.4640808,-6.5322022,-4.9728780
MsgID.LOCAL_VELOCITY,1522544898.9208379,5.3376508,-5.3048306,0.1534084
MsgID.GLOBAL_POSITION,1522544899.1662941,-122.3975412,37.7925326,4.9760000
MsgID.LOCAL_VELOCITY,1522544899.1662941,5.9800000,-5.6900000,0.1000000
MsgID.LOCAL_POSITION,1522544899.1725209,5.8562493,-7.8818665,-4.9769988
MsgID.LOCAL_VELOCITY,1522544899.1725209,6.0086651,-5.7128272,0.1036277
MsgID.GLOBAL_POSITION,1522544899.4178300,-122.3975581,37.7925458,4.9800000
MsgID.LOCAL_VELOCITY,1522544899.4178300,6.3400000,-5.8800000,0.1100000
MsgID.LOCAL_POSITION,1522544899.4221098,7.2625055,-9.3230677,-4.9802594
MsgID.LOCAL_VELOCITY,1522544899.4221098,6.3461490,-5.8852835,0.1140662
MsgID.GLOBAL_POSITION,1522544899.6679749,-122.3975740,37.7925584,4.9800000
MsgID.LOCAL_VELOCITY,1522544899.6679749,6.4800000,-5.9000000,0.0800000
MsgID.LOCAL_POSITION,1522544899.6724942,8.6728201,-10.7405043,-4.9800529
MsgID.LOCAL_VELOCITY,1522544899.6724942,6.4882469,-5.9086938,0.0836507
MsgID.STATE,1522544899.9093041,True,True
MsgID.GLOBAL_HOME,1522544899.9095471,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522544899.9176030,-122.3975900,37.7925754,4.9810000
MsgID.LOCAL_VELOCITY,1522544899.9176030,6.5800000,-5.8700000,0.1200000
MsgID.LOCAL_POSITION,1522544899.9217961,10.5524979,-12.1586542,-4.9812875
MsgID.LOCAL_VELOCITY,1522544899.9217961,6.5892563,-5.8775530,0.1257341
MsgID.GLOBAL_POSITION,1522544900.1667500,-122.3976062,37.7925902,4.9700000
MsgID.LOCAL_VELOCITY,1522544900.1667500,6.5900000,-5.9100000,0.1200000
MsgID.LOCAL_POSITION,1522544900.1732061,12.2223120,-13.6180696,-4.9707513
MsgID.LOCAL_VELOCITY,1522544900.1732061,6.5978522,-5.9118042,0.1226503
MsgID.GLOBAL_POSITION,1522544900.4176419,-122.3976259,37.7926037,4.9670000
MsgID.LOCAL_VELOCITY,1522544900.4176419,6.5800000,-5.9400000,0.0000000
MsgID.LOCAL_POSITION,1522544900.4218471,13.6992540,-15.3418083,-4.9670038
MsgID.LOCAL_VELOCITY,1522544900.4218471,6.5885224,-5.9451270,0.0018735
MsgID.GLOBAL_POSITION,1522544900.6678910,-122.3976385,37.7926182,4.9740000
MsgID.LOCAL_VELOCITY,1522544900.6678910,6.3100000,-5.3700000,-0.0200000
MsgID.LOCAL_POSITION,1522544900.6723058,15.3589973,-16.4992485,-4.9748592
MsgID.LOCAL_VELOCITY,1522544900.6723058,6.2898798,-5.3471808,-0.0212675
MsgID.STATE,1522544900.9081800,True,True
MsgID.GLOBAL_HOME,1522544900.9102139,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522544900.9185989,-122.3976546,37.7926322,4.9650000
MsgID.LOCAL_VELOCITY,1522544900.9185989,4.8200000,-4.1700000,-0.0400000
MsgID.LOCAL_POSITION,1522544900.9226871,16.8690262,-17.8992119,-4.9659457
MsgID.LOCAL_VELOCITY,1522544900.9226871,4.8298802,-4.1715999,-0.0433704
MsgID.GLOBAL_POSITION,1522544901.1688011,-122.3976650,37.7926404,4.9620000
MsgID.LOCAL_VELOCITY,1522544901.1688011,4.1400000,-3.2400000,-0.0700000
MsgID.LOCAL_POSITION,1522544901.1729860,17.8007030,-18.8395672,-4.9627223
MsgID.LOCAL_VELOCITY,1522544901.1729860,4.1561475,-3.2201731,-0.0819242
MsgID.GLOBAL_POSITION,1522544901.4170339,-122.3976716,37.7926520,4.9550000
MsgID.LOCAL_VELOCITY,1522544901.4170339,5.2900000,-2.3300000,-0.1700000
MsgID.LOCAL_POSITION,1522544901.4232750,19.0648117,-19.4057178,-4.9558916
MsgID.LOCAL_VELOCITY,1522544901.4232750,5.2952499,-2.3383915,-0.1705407
MsgID.GLOBAL_POSITION,1522544901.6681511,-122.3976771,37.7926651,4.9560000
MsgID.LOCAL_VELOCITY,1522544901.6681511,6.0800000,-1.6100000,-0.1600000
MsgID.LOCAL_POSITION,1522544901.6726580,20.5604343,-19.9042568,-4.9567180
MsgID.LOCAL_VELOCITY,1522544901.6726580,6.1012006,-1.5981892,-0.1637449
MsgID.STATE,1522544901.9091399,True,True
MsgID.GLOBAL_HOME,1522544901.9094729,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522544901.9173861,-122.3976808,37.7926810,4.9520000
MsgID.LOCAL_VELOCITY,1522544901.9173861,6.8900000,-0.8700000,-0.1900000
MsgID.LOCAL_POSITION,1522544901.9215691,22.2882576,-20.2286129,-4.9525843
MsgID.LOCAL_VELOCITY,1522544901.9215691,6.8911819,-0.8776825,-0.1924661
MsgID.GLOBAL_POSITION,1522544902.1687579,-122.3976829,37.7926942,4.9560000
MsgID.LOCAL_VELOCITY,1522544902.1687579,7.6200000,-0.3400000,-0.2000000
MsgID.LOCAL_POSITION,1522544902.1730480,23.7934494,-20.4163780,-4.9563317
MsgID.LOCAL_VELOCITY,1522544902.1730480,7.6419711,-0.3314267,-0.2019919
MsgID.GLOBAL_POSITION,1522544902.4174640,-122.3976845,37.7927149,4.9660000
MsgID.LOCAL_VELOCITY,1522544902.4174640,8.3400000,0.0800000,-0.1300000
MsgID.LOCAL_POSITION,1522544902.4215932,26.0549793,-20.5547905,-4.9660907
MsgID.LOCAL_VELOCITY,1522544902.4215932,8.3431597,0.0856881,-0.1374843
MsgID.GLOBAL_POSITION,1522544902.6678360,-122.3976826,37.7927333,4.9770000
MsgID.LOCAL_VELOCITY,1522544902.6678360,8.6500000,0.2700000,-0.0900000
MsgID.LOCAL_POSITION,1522544902.6720681,28.1554146,-20.3787556,-4.9779339
MsgID.LOCAL_VELOCITY,1522544902.6720681,8.6593494,0.2773644,-0.0956077
MsgID.STATE,1522544902.9082980,True,True
MsgID.GLOBAL_HOME,1522544902.9103210,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522544902.9187012,-122.3976814,37.7927534,4.9870000
MsgID.LOCAL_VELOCITY,1522544902.9187012,8.7400000,0.3500000,0.0100000
MsgID.LOCAL_POSITION,1522544902.9228370,30.3320885,-20.2761459,-4.9870253
MsgID.LOCAL_VELOCITY,1522544902.9228370,8.7453499,0.3552099,0.0116734
MsgID.GLOBAL_POSITION,1522544903.1694028,-122.3976802,37.7927731,4.9880000
MsgID.LOCAL_VELOCITY,1522544903.1694028,8.7900000,0.3800000,0.0800000
MsgID.LOCAL_POSITION,1522544903.1735570,32.5704575,-20.1691608,-4.9884467
MsgID.LOCAL_VELOCITY,1522544903.1735570,8.7926140,0.3856362,0.0847712
MsgID.GLOBAL_POSITION,1522544903.4176781,-122.3976793,37.7927935,5.0010000
MsgID.LOCAL_VELOCITY,1522544903.4176781,8.8200000,0.4000000,0.1400000
MsgID.LOCAL_POSITION,1522544903.4219279,34.7917137,-20.0904102,-5.0010953
MsgID.LOCAL_VELOCITY,1522544903.4219279,8.8269291,0.4012499,0.1481311
MsgID.GLOBAL_POSITION,1522544903.6687310,-122.3976800,37.7928119,5.0090000
MsgID.LOCAL_VELOCITY,1522544903.6687310,8.8300000,0.4000000,0.2000000
MsgID.LOCAL_POSITION,1522544903.6729732,36.8920822,-20.1568241,-5.0095415
MsgID.LOCAL_VELOCITY,1522544903.6729732,8.8394680,0.4088429,0.2028553
MsgID.STATE,1522544903.9099469,True,True
MsgID.GLOBAL_HOME,1522544903.9101560,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522544903.9180019,-122.3976778,37.7928328,5.0100000
MsgID.LOCAL_VELOCITY,1522544903.9180019,8.8400000,0.4200000,0.2500000
MsgID.LOCAL_POSITION,1522544903.9221361,39.1495781,-19.9625778,-5.0108933
MsgID.LOCAL_VELOCITY,1522544903.9221361,8.8463612,0.4293364,0.2516829
MsgID.GLOBAL_POSITION,1522544904.1686840,-122.3976755,37.7928513,4.9970000
MsgID.LOCAL_VELOCITY,1522544904.1686840,8.8500000,0.4300000,0.2700000
MsgID.LOCAL_POSITION,1522544904.1731670,41.2731590,-19.7477341,-4.9970207
MsgID.LOCAL_VELOCITY,1522544904.1731670,8.8559885,0.4341416,0.2713480
MsgID.GLOBAL_POSITION,1522544904.4181271,-122.3976743,37.7928730,4.9870000
MsgID.LOCAL_VELOCITY,1522544904.4181271,8.8900000,0.4200000,0.1200000
MsgID.LOCAL_POSITION,1522544904.4222720,43.6165619,-19.6505337,-4.9878182
MsgID.LOCAL_VELOCITY,1522544904.4222720,8.8928747,0.4238073,0.1297487
MsgID.GLOBAL_POSITION,1522544904.6694789,-122.3976718,37.7928925,4.9830000
MsgID.LOCAL_VELOCITY,1522544904.6694789,8.8900000,0.4100000,0.0600000
MsgID.LOCAL_POSITION,1522544904.6737070,45.8386116,-19.4235783,-4.9837074
