MsgID.LOCAL_VELOCITY,1520227543.0356159,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1520227543.2573321,-121.9939429,37.4137396,0.0270000
MsgID.LOCAL_VELOCITY,1520227543.2573321,0.0000000,0.0000000,-1.0800000
MsgID.LOCAL_POSITION,1520227543.2575099,-0.2698571,-0.0577472,-0.0272139
MsgID.LOCAL_VELOCITY,1520227543.2575099,-0.0000814,0.0036894,-1.0895492
MsgID.STATE,1520227543.4718101,True,True
MsgID.GLOBAL_HOME,1520227543.4759879,-121.9939422,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520227543.5072520,-121.9939438,37.4137406,0.3950000
MsgID.LOCAL_VELOCITY,1520227543.5072520,0.0000000,0.0000000,-1.8100000
MsgID.LOCAL_POSITION,1520227543.5076191,-0.1627939,-0.1377684,-0.3951131
MsgID.LOCAL_VELOCITY,1520227543.5076191,-0.0054645,-0.0023763,-1.8198034
MsgID.GLOBAL_POSITION,1520227543.7582610,-121.9939443,37.4137405,0.9700000
MsgID.LOCAL_VELOCITY,1520227543.7582610,-0.0100000,-0.0200000,-2.1700000
MsgID.LOCAL_POSITION,1520227543.7584519,-0.1739245,-0.1857418,-0.9704109
MsgID.LOCAL_VELOCITY,1520227543.7584519,-0.0170424,-0.0215478,-2.1748278
MsgID.GLOBAL_POSITION,1520227544.0074601,-121.9939457,37.4137391,1.5390000
MsgID.LOCAL_VELOCITY,1520227544.0074601,-0.0200000,-0.0100000,-2.3500000
MsgID.LOCAL_POSITION,1520227544.0077460,-0.3195858,-0.3104458,-1.5396503
MsgID.LOCAL_VELOCITY,1520227544.0077460,-0.0221710,-0.0126256,-2.3584676
MsgID.GLOBAL_POSITION,1520227544.2589021,-121.9939452,37.4137390,2.2510000
MsgID.LOCAL_VELOCITY,1520227544.2589021,-0.0100000,0.0000000,-2.5400000
MsgID.LOCAL_POSITION,1520227544.2591109,-0.3377918,-0.2655043,-2.2519014
MsgID.LOCAL_VELOCITY,1520227544.2591109,-0.0107385,0.0021289,-2.5483711
MsgID.STATE,1520227544.4730849,True,True
MsgID.GLOBAL_HOME,1520227544.4752870,-121.9939422,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520227544.5086110,-121.9939435,37.4137391,2.8750000
MsgID.LOCAL_VELOCITY,1520227544.5086110,0.0000000,0.0100000,-2.0600000
MsgID.LOCAL_POSITION,1520227544.5088871,-0.3258787,-0.1119087,-2.8757102
MsgID.LOCAL_VELOCITY,1520227544.5088871,0.0059315,0.0151103,-2.0616877
MsgID.GLOBAL_POSITION,1520227544.7584131,-121.9939436,37.4137380,3.1610000
MsgID.LOCAL_VELOCITY,1520227544.7584131,0.0200000,0.0100000,0.3800000
MsgID.LOCAL_POSITION,1520227544.7586198,-0.4460968,-0.1195662,-3.1616559
MsgID.LOCAL_VELOCITY,1520227544.7586198,0.0254479,0.0127165,0.3823859
MsgID.GLOBAL_POSITION,1520227545.0078480,-121.9939459,37.4137386,2.9570000
MsgID.LOCAL_VELOCITY,1520227545.0078480,0.6900000,0.0100000,1.3000000
MsgID.LOCAL_POSITION,1520227545.0080781,-0.3789640,-0.3285031,-2.9577503
MsgID.LOCAL_VELOCITY,1520227545.0080781,0.6970387,0.0171077,1.3068209
MsgID.GLOBAL_POSITION,1520227545.2578161,-121.9939441,37.4137424,2.7150000
MsgID.LOCAL_VELOCITY,1520227545.2578161,2.3400000,0.0400000,0.5400000
MsgID.LOCAL_POSITION,1520227545.2580190,0.0444122,-0.1642283,-2.7153728
MsgID.LOCAL_VELOCITY,1520227545.2580190,2.3402290,0.0488434,0.5403363
MsgID.STATE,1520227545.4726310,True,True
MsgID.GLOBAL_HOME,1520227545.4767869,-121.9939422,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520227545.5086248,-121.9939422,37.4137495,2.7020000
MsgID.LOCAL_VELOCITY,1520227545.5086248,3.6800000,0.0700000,-0.3200000
MsgID.LOCAL_POSITION,1520227545.5089569,0.8365336,-0.0019817,-2.7022214
MsgID.LOCAL_VELOCITY,1520227545.5089569,3.6891789,0.0745113,-0.3225373
MsgID.GLOBAL_POSITION,1520227545.7584951,-121.9939434,37.4137615,2.8250000
MsgID.LOCAL_VELOCITY,1520227545.7584951,4.7100000,0.0500000,-0.5500000
MsgID.LOCAL_POSITION,1520227545.7587049,2.1624446,-0.1037338,-2.8253348
MsgID.LOCAL_VELOCITY,1520227545.7587049,4.7165632,0.0568731,-0.5558209
MsgID.GLOBAL_POSITION,1520227546.0091221,-121.9939440,37.4137710,2.8790000
MsgID.LOCAL_VELOCITY,1520227546.0091221,5.2100000,0.0500000,-0.1800000
MsgID.LOCAL_POSITION,1520227546.0093420,3.2251601,-0.1555773,-2.8798168
MsgID.LOCAL_VELOCITY,1520227546.0093420,5.2130723,0.0543683,-0.1841064
MsgID.GLOBAL_POSITION,1520227546.2581120,-121.9939434,37.4137839,2.8540000
MsgID.LOCAL_VELOCITY,1520227546.2581120,5.8300000,0.0700000,-0.0300000
MsgID.LOCAL_POSITION,1520227546.2583220,4.6548038,-0.1073349,-2.8549604
MsgID.LOCAL_VELOCITY,1520227546.2583220,5.8313780,0.0779357,-0.0377755
MsgID.STATE,1520227546.4723930,True,True
MsgID.GLOBAL_HOME,1520227546.4766600,-121.9939422,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520227546.5098500,-121.9939429,37.4137963,2.8250000
MsgID.LOCAL_VELOCITY,1520227546.5098500,6.4200000,0.1000000,-0.1300000
MsgID.LOCAL_POSITION,1520227546.5101740,6.0336318,-0.0646183,-2.8250329
MsgID.LOCAL_VELOCITY,1520227546.5101740,6.4221077,0.1000212,-0.1307072
MsgID.GLOBAL_POSITION,1520227546.7592959,-121.9939419,37.4138124,2.8190000
MsgID.LOCAL_VELOCITY,1520227546.7592959,6.4700000,0.1000000,-0.1800000
MsgID.LOCAL_POSITION,1520227546.7595022,7.8243756,0.0305007,-2.8196597
MsgID.LOCAL_VELOCITY,1520227546.7595022,6.4773874,0.1055739,-0.1851045
MsgID.GLOBAL_POSITION,1520227547.0095129,-121.9939444,37.4138260,2.8310000
MsgID.LOCAL_VELOCITY,1520227547.0095129,5.1000000,0.0300000,-0.2300000
MsgID.LOCAL_POSITION,1520227547.0098770,9.3323212,-0.1942893,-2.8319540
MsgID.LOCAL_VELOCITY,1520227547.0098770,5.1081147,0.0383858,-0.2386569
MsgID.GLOBAL_POSITION,1520227547.2600851,-121.9939420,37.4138346,2.8570000
MsgID.LOCAL_VELOCITY,1520227547.2600851,3.3700000,0.4300000,-0.1700000
MsgID.LOCAL_POSITION,1520227547.2602940,10.2885942,0.0194594,-2.8576229
MsgID.LOCAL_VELOCITY,1520227547.2602940,3.3702359,0.4318871,-0.1797720
MsgID.STATE,1520227547.4730120,True,True
MsgID.GLOBAL_HOME,1520227547.4772191,-121.9939422,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520227547.5103281,-121.9939395,37.4138399,2.8740000
MsgID.LOCAL_VELOCITY,1520227547.5103281,2.6300000,1.4300000,-0.0900000
MsgID.LOCAL_POSITION,1520227547.5106380,10.8764009,0.2406069,-2.8749113
MsgID.LOCAL_VELOCITY,1520227547.5106380,2.6338413,1.4332047,-0.0969275
MsgID.GLOBAL_POSITION,1520227547.7591949,-121.9939360,37.4138476,2.8770000
MsgID.LOCAL_VELOCITY,1520227547.7591949,1.9000000,2.4900000,0.0000000
MsgID.LOCAL_POSITION,1520227547.7593989,11.7296915,0.5556006,-2.8773704
MsgID.LOCAL_VELOCITY,1520227547.7593989,1.9045738,2.4977441,0.0031000
MsgID.GLOBAL_POSITION,1520227548.0092108,-121.9939268,37.4138501,2.8800000
MsgID.LOCAL_VELOCITY,1520227548.0092108,1.1900000,3.3100000,-0.0200000
MsgID.LOCAL_POSITION,1520227548.0095460,12.0113974,1.3694721,-2.8806860
MsgID.LOCAL_VELOCITY,1520227548.0095460,1.1969066,3.3184431,-0.0278023
MsgID.GLOBAL_POSITION,1520227548.2604959,-121.9939159,37.4138507,2.8880000
MsgID.LOCAL_VELOCITY,1520227548.2604959,0.4700000,4.0500000,0.0400000
MsgID.LOCAL_POSITION,1520227548.2607129,12.0805540,2.3397541,-2.8884649
MsgID.LOCAL_VELOCITY,1520227548.2607129,0.4789026,4.0598202,0.0442751
MsgID.STATE,1520227548.4731841,True,True
MsgID.GLOBAL_HOME,1520227548.4754109,-121.9939422,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520227548.5102110,-121.9939036,37.4138521,2.8820000
MsgID.LOCAL_VELOCITY,1520227548.5102110,-0.1200000,4.6600000,0.0100000
MsgID.LOCAL_POSITION,1520227548.5105159,12.2359428,3.4370477,-2.8821573
MsgID.LOCAL_VELOCITY,1520227548.5105159,-0.1240878,4.6671042,0.0173571
MsgID.GLOBAL_POSITION,1520227548.7591369,-121.9938890,37.4138512,2.8730000
MsgID.LOCAL_VELOCITY,1520227548.7591369,-0.7800000,5.2200000,0.0000000
MsgID.LOCAL_POSITION,1520227548.7593448,12.1355219,4.7273936,-2.8731439
MsgID.LOCAL_VELOCITY,1520227548.7593448,-0.7820604,5.2262301,-0.0056294
MsgID.GLOBAL_POSITION,1520227549.0102060,-121.9938748,37.4138487,2.8770000
MsgID.LOCAL_VELOCITY,1520227549.0102060,-1.3900000,5.6600000,-0.0900000
MsgID.LOCAL_POSITION,1520227549.0105400,11.8573933,5.9878240,-2.8776917
MsgID.LOCAL_VELOCITY,1520227549.0105400,-1.3905393,5.6664209,-0.0991010
MsgID.GLOBAL_POSITION,1520227549.2600739,-121.9938564,37.4138446,2.8790000
MsgID.LOCAL_VELOCITY,1520227549.2600739,-2.0500000,5.8700000,-0.0800000
MsgID.LOCAL_POSITION,1520227549.2602739,11.3966341,7.6300545,-2.8794193
MsgID.LOCAL_VELOCITY,1520227549.2602739,-2.0567219,5.8716793,-0.0827086
MsgID.STATE,1520227549.4728079,True,True
MsgID.GLOBAL_HOME,1520227549.4770241,-121.9939422,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520227549.5099380,-121.9938421,37.4138405,2.8770000
MsgID.LOCAL_VELOCITY,1520227549.5099380,-2.2800000,5.0400000,-0.0200000
MsgID.LOCAL_POSITION,1520227549.5102010,10.9438181,8.9000254,-2.8772523
MsgID.LOCAL_VELOCITY,1520227549.5102010,-2.2879095,5.0436788,-0.0246404
MsgID.GLOBAL_POSITION,1520227549.7608981,-121.9938321,37.4138351,2.8730000
MsgID.LOCAL_VELOCITY,1520227549.7608981,-1.8400000,3.1000000,-0.0900000
MsgID.LOCAL_POSITION,1520227549.7611010,10.3444414,9.7877407,-2.8732862
MsgID.LOCAL_VELOCITY,1520227549.7611010,-1.8427116,3.1074471,-0.0981730
MsgID.GLOBAL_POSITION,1520227550.0108721,-121.9938245,37.4138315,2.8890000
MsgID.LOCAL_VELOCITY,1520227550.0108721,-1.5700000,1.8500000,-0.0600000
MsgID.LOCAL_POSITION,1520227550.0111361,9.9402742,10.4635696,-2.8892906
MsgID.LOCAL_VELOCITY,1520227550.0111361,-1.5794659,1.8531783,-0.0639103
MsgID.GLOBAL_POSITION,1520227550.2598190,-121.9938196,37.4138257,2.9050000
MsgID.LOCAL_VELOCITY,1520227550.2598190,-2.5400000,1.3500000,-0.0500000
MsgID.LOCAL_POSITION,1520227550.2600279,9.2979202,10.9005041,-2.9051538
MsgID.LOCAL_VELOCITY,1520227550.2600279,-2.5462034,1.3565381,-0.0532439
MsgID.STATE,1520227550.4736691,True,True
MsgID.GLOBAL_HOME,1520227550.4758661,-121.9939422,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520227550.5111730,-121.9938163,37.4138206,2.9160000
MsgID.LOCAL_VELOCITY,1520227550.5111730,-3.4200000,0.9000000,0.0500000
MsgID.LOCAL_POSITION,1520227550.5114830,8.7355576,11.1947603,-2.9165778
MsgID.LOCAL_VELOCITY,1520227550.5114830,-3.4299855,0.9084379,0.0512292
MsgID.GLOBAL_POSITION,1520227550.7600319,-121.9938144,37.4138128,2.9220000
MsgID.LOCAL_VELOCITY,1520227550.7600319,-4.2100000,0.3500000,0.0900000
MsgID.LOCAL_POSITION,1520227550.7602339,7.8622689,11.3606806,-2.9221969
MsgID.LOCAL_VELOCITY,1520227550.7602339,-4.2131104,0.3550230,0.0945158
MsgID.GLOBAL_POSITION,1520227551.0105071,-121.9938135,37.4138031,2.9200000
MsgID.LOCAL_VELOCITY,1520227551.0105071,-4.8100000,-0.1000000,0.1500000
MsgID.LOCAL_POSITION,1520227551.0108340,6.7823434,11.4371319,-2.9204257
MsgID.LOCAL_VELOCITY,1520227551.0108340,-4.8163624,-0.1061774,0.1512339
MsgID.GLOBAL_POSITION,1520227551.2597001,-121.9938144,37.4137899,2.9160000
MsgID.LOCAL_VELOCITY,1520227551.2597001,-5.4200000,-0.5800000,0.1400000
MsgID.LOCAL_POSITION,1520227551.2598872,5.3255816,11.3616428,-2.9163485
MsgID.LOCAL_VELOCITY,1520227551.2598872,-5.4228659,-0.5818583,0.1472032
MsgID.STATE,1520227551.4725702,True,True
MsgID.GLOBAL_HOME,1520227551.4766989,-121.9939422,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520227551.5099800,-121.9938179,37.4137777,2.9130000
MsgID.LOCAL_VELOCITY,1520227551.5099800,-5.9000000,-1.0200000,0.1000000
MsgID.LOCAL_POSITION,1520227551.5102179,3.9697454,11.0478182,-2.9137361
MsgID.LOCAL_VELOCITY,1520227551.5102179,-5.9036632,-1.0256137,0.1078980
MsgID.GLOBAL_POSITION,1520227551.7608759,-121.9938212,37.4137639,2.9380000
MsgID.LOCAL_VELOCITY,1520227551.7608759,-6.1300000,-1.4200000,0.0100000
MsgID.LOCAL_POSITION,1520227551.7611048,2.4363825,10.7562628,-2.9381123
MsgID.LOCAL_VELOCITY,1520227551.7611048,-6.1316881,-1.4211779,0.0171148
MsgID.GLOBAL_POSITION,1520227552.0107419,-121.9938250,37.4137524,2.9490000
MsgID.LOCAL_VELOCITY,1520227552.0107419,-5.2000000,-1.3500000,0.1800000
MsgID.LOCAL_POSITION,1520227552.0109818,1.1555177,10.4183903,-2.9497898
MsgID.LOCAL_VELOCITY,1520227552.0109818,-5.1998391,-1.3579215,0.1866085
MsgID.GLOBAL_POSITION,1520227552.2601390,-121.9938291,37.4137416,2.9240000
MsgID.LOCAL_VELOCITY,1520227552.2601390,-3.2800000,-0.9700000,0.1800000
MsgID.LOCAL_POSITION,1520227552.2603500,-0.0481961,10.0535812,-2.9241881
MsgID.LOCAL_VELOCITY,1520227552.2603500,-3.2829306,-0.9753014,0.1870531
MsgID.STATE,1520227552.4725690,True,True
MsgID.GLOBAL_HOME,1520227552.4769411,-121.9939422,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520227552.5099540,-121.9938328,37.4137353,2.9110000
MsgID.LOCAL_VELOCITY,1520227552.5099540,-1.8800000,-0.9100000,0.0800000
MsgID.LOCAL_POSITION,1520227552.5102370,-0.7430202,9.7240686,-2.9114182
MsgID.LOCAL_VELOCITY,1520227552.5102370,-1.8886173,-0.9174940,0.0802925
MsgID.GLOBAL_POSITION,1520227552.7605629,-121.9938361,37.4137328,2.9140000
MsgID.LOCAL_VELOCITY,1520227552.7605629,-1.3400000,-2.0000000,0.0100000
MsgID.LOCAL_POSITION,1520227552.7607701,-1.0212849,9.4322033,-2.9141588
MsgID.LOCAL_VELOCITY,1520227552.7607701,-1.3432776,-2.0044138,0.0121693
MsgID.GLOBAL_POSITION,1520227553.0101590,-121.9938409,37.4137287,2.9140000
MsgID.LOCAL_VELOCITY,1520227553.0101590,-0.9000000,-3.0200000,0.0000000
MsgID.LOCAL_POSITION,1520227553.0104749,-1.4792300,9.0066204,-2.9147997
MsgID.LOCAL_VELOCITY,1520227553.0104749,-0.9077192,-3.0227036,-0.0031078
MsgID.GLOBAL_POSITION,1520227553.2614951,-121.9938511,37.4137265,2.9150000
MsgID.LOCAL_VELOCITY,1520227553.2614951,-0.3800000,-3.8700000,0.0000000
MsgID.LOCAL_POSITION,1520227553.2618530,-1.7217164,8.1018925,-2.9152792
MsgID.LOCAL_VELOCITY,1520227553.2618530,-0.3878006,-3.8773954,0.0006916
MsgID.STATE,1520227553.4736791,True,True
MsgID.GLOBAL_HOME,1520227553.4758589,-121.9939422,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520227553.5109050,-121.9938636,37.4137260,2.9060000
MsgID.LOCAL_VELOCITY,1520227553.5109050,0.0800000,-4.5600000,0.0000000
MsgID.LOCAL_POSITION,1520227553.5112691,-1.7844254,6.9917159,-2.9061141
MsgID.LOCAL_VELOCITY,1520227553.5112691,0.0895820,-4.5641112,-0.0030239
MsgID.GLOBAL_POSITION,1520227553.7600980,-121.9938794,37.4137270,2.9030000
MsgID.LOCAL_VELOCITY,1520227553.7600980,0.6100000,-5.2500000,-0.0900000
MsgID.LOCAL_POSITION,1520227553.7603030,-1.6672794,5.5796771,-2.9039950
MsgID.LOCAL_VELOCITY,1520227553.7603030,0.6145824,-5.2566853,-0.0984624
MsgID.GLOBAL_POSITION,1520227554.0102260,-121.9938943,37.4137301,2.9070000
MsgID.LOCAL_VELOCITY,1520227554.0102260,1.0700000,-5.7600000,-0.1200000
MsgID.LOCAL_POSITION,1520227554.0104251,-1.3238544,4.2553792,-2.9076529
MsgID.LOCAL_VELOCITY,1520227554.0104251,1.0756395,-5.7675886,-0.1218710
MsgID.GLOBAL_POSITION,1520227554.2604392,-121.9939100,37.4137327,2.9140000
MsgID.LOCAL_VELOCITY,1520227554.2604392,1.5300000,-6.1200000,-0.1500000
MsgID.LOCAL_POSITION,1520227554.2606640,-1.0356427,2.8616979,-2.9143460
MsgID.LOCAL_VELOCITY,1520227554.2606640,1.5373458,-6.1259017,-0.1503649
MsgID.STATE,1520227554.4728751,True,True
MsgID.GLOBAL_HOME,1520227554.4772270,-121.9939422,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520227554.5103512,-121.9939248,37.4137367,2.9170000
MsgID.LOCAL_VELOCITY,1520227554.5103512,1.6900000,-5.5000000,-0.1400000
MsgID.LOCAL_POSITION,1520227554.5106640,-0.5920168,1.5380621,-2.9176872
MsgID.LOCAL_VELOCITY,1520227554.5106640,1.6986390,-5.4955549,-0.1454608
MsgID.GLOBAL_POSITION,1520227554.7612319,-121.9939398,37.4137403,2.9100000
MsgID.LOCAL_VELOCITY,1520227554.7612319,1.3200000,-3.8300000,-0.0800000
MsgID.LOCAL_POSITION,1520227554.7614231,-0.1886769,0.2107218,-2.9103875
MsgID.LOCAL_VELOCITY,1520227554.7614231,1.3266923,-3.8344522,-0.0862002
MsgID.GLOBAL_POSITION,1520227555.0121620,-121.9939481,37.4137426,2.9040000
MsgID.LOCAL_VELOCITY,1520227555.0121620,0.7700000,-2.1000000,-0.1400000
MsgID.LOCAL_POSITION,1520227555.0124841,0.0659102,-0.5213798,-2.9044421
MsgID.LOCAL_VELOCITY,1520227555.0124841,0.7693970,-2.1025934,-0.1429825
MsgID.GLOBAL_POSITION,1520227555.2619641,-121.9939526,37.4137438,2.9280000
MsgID.LOCAL_VELOCITY,1520227555.2619641,0.2700000,-0.5500000,-0.2000000
MsgID.LOCAL_POSITION,1520227555.2621708,0.1935918,-0.9232451,-2.9289112
MsgID.LOCAL_VELOCITY,1520227555.2621708,0.2767508,-0.5589035,-0.2074473
MsgID.STATE,1520227555.4736860,True,True
MsgID.GLOBAL_HOME,1520227555.4759080,-121.9939422,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520227555.5112710,-121.9939522,37.4137442,2.8300000
MsgID.LOCAL_VELOCITY,1520227555.5112710,0.1200000,-0.0400000,0.8900000
MsgID.LOCAL_POSITION,1520227555.5116999,0.2378943,-0.8902763,-2.8297665
MsgID.LOCAL_VELOCITY,1520227555.5116999,0.1245163,-0.0428050,0.9014090
MsgID.GLOBAL_POSITION,1520227555.7609332,-121.9939502,37.4137444,2.4820000
MsgID.LOCAL_VELOCITY,1520227555.7609332,0.0600000,-0.0100000,1.5800000
MsgID.LOCAL_POSITION,1520227555.7611690,0.2610351,-0.7122594,-2.4821863
MsgID.LOCAL_VELOCITY,1520227555.7611690,0.0672737,-0.0134952,1.5804546
MsgID.GLOBAL_POSITION,1520227556.0123610,-121.9939518,37.4137445,2.0500000
MsgID.LOCAL_VELOCITY,1520227556.0123610,0.0400000,-0.0600000,1.9000000
MsgID.LOCAL_POSITION,1520227556.0127029,0.2746944,-0.8531683,-2.0475216
MsgID.LOCAL_VELOCITY,1520227556.0127029,0.0443935,-0.0654760,1.9078237
MsgID.GLOBAL_POSITION,1520227556.2615941,-121.9939529,37.4137446,1.5380000
MsgID.LOCAL_VELOCITY,1520227556.2615941,0.0200000,-0.0400000,2.1600000
MsgID.LOCAL_POSITION,1520227556.2618270,0.2831475,-0.9532440,-1.5382713
MsgID.LOCAL_VELOCITY,1520227556.2618270,0.0205783,-0.0449450,2.1600723
MsgID.STATE,1520227556.4724219,True,True
MsgID.GLOBAL_HOME,1520227556.4766140,-121.9939422,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520227556.5114398,-121.9939526,37.4137448,1.0250000
MsgID.LOCAL_VELOCITY,1520227556.5114398,0.0000000,-0.0100000,2.2000000
MsgID.LOCAL_POSITION,1520227556.5119979,0.3076593,-0.9278189,-1.0233420
MsgID.LOCAL_VELOCITY,1520227556.5119979,-0.0070497,-0.0177229,2.2075193
MsgID.GLOBAL_POSITION,1520227556.7623990,-121.9939527,37.4137448,0.4940000
MsgID.LOCAL_VELOCITY,1520227556.7623990,-0.0100000,0.0000000,2.2000000
MsgID.LOCAL_POSITION,1520227556.7626328,0.3134672,-0.9317926,-0.4942012
MsgID.LOCAL_VELOCITY,1520227556.7626328,-0.0114449,-0.0090367,2.2069914
MsgID.GLOBAL_POSITION,1520227557.0118232,-121.9939540,37.4137443,0.0110000
MsgID.LOCAL_VELOCITY,1520227557.0118232,-0.0100000,0.0000000,1.9800000
MsgID.LOCAL_POSITION,1520227557.0122318,0.2594570,-1.0482595,-0.0100557
MsgID.LOCAL_VELOCITY,1520227557.0122318,-0.0119552,-0.0060319,1.9837945
MsgID.GLOBAL_POSITION,1520227557.2608531,-121.9939539,37.4137457,0.0640000
MsgID.LOCAL_VELOCITY,1520227557.2608531,0.0000000,0.0200000,0.2000000
MsgID.LOCAL_POSITION,1520227557.2610931,0.4139917,-1.0347242,-0.0640405
MsgID.LOCAL_VELOCITY,1520227557.2610931,0.0012085,0.0264592,0.2087636
MsgID.STATE,1520227557.4730492,True,True
MsgID.GLOBAL_HOME,1520227557.4772968,-121.9939422,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520227557.5123851,-121.9939524,37.4137446,0.1080000
MsgID.LOCAL_VELOCITY,1520227557.5123851,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520227557.5127280,0.2880240,-0.9071850,-0.1091353
MsgID.LOCAL_VELOCITY,1520227557.5127280,-0.0000080,0.0000007,0.0000203
MsgID.GLOBAL_POSITION,1520227557.7613959,-121.9939528,37.4137436,0.1570000
MsgID.LOCAL_VELOCITY,1520227557.7613959,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520227557.7616379,0.1797384,-0.9443964,-0.1576859
MsgID.LOCAL_VELOCITY,1520227557.7616379,-0.0000080,0.0000007,0.0000203
MsgID.GLOBAL_POSITION,1520227558.0116789,-121.9939524,37.4137455,0.1920000
MsgID.LOCAL_VELOCITY,1520227558.0116789,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520227558.0120809,0.3908897,-0.9090787,-0.1922482
MsgID.LOCAL_VELOCITY,1520227558.0120809,0.0000073,0.0000003,0.0000021
MsgID.GLOBAL_POSITION,1520227558.2627079,-121.9939536,37.4137447,0.2100000
MsgID.LOCAL_VELOCITY,1520227558.2627079,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520227558.2629449,0.2987212,-1.0103236,-0.2107589
MsgID.LOCAL_VELOCITY,1520227558.2629449,0.0000083,0.0000005,0.0000017
MsgID.STATE,1520227558.4731350,True,True
MsgID.GLOBAL_HOME,1520227558.4774091,-121.9939422,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520227558.5125918,-121.9939542,37.4137450,0.2090000
MsgID.LOCAL_VELOCITY,1520227558.5125918,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520227558.5129540,0.3357995,-1.0638229,-0.2096372
MsgID.LOCAL_VELOCITY,1520227558.5129540,-0.0000086,0.0000013,0.0000254
MsgID.GLOBAL_POSITION,1520227558.7620668,-121.9939514,37.4137458,0.1890000
